IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,25.88,,,,,,25.88,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ITA,Italy,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,26.1,,,,,,26.1,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,AUS,Australia,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,26.13,,,,,,26.13,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,CHE,Switzerland,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,26.19,,,,,,26.19,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ESP,Spain,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,26.5,,,,,,26.5,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,FRA,France,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,26.77,,,,,,26.77,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,JPN,Japan,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,27.69,,,,,,27.69,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,CAF,Central African Republic,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,13.37,,,,,,13.37,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,13.65,,,,,,13.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,BDI,Burundi,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.03,,,,,,14.03,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.21,,,,,,14.21,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,ZMB,Zambia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.7,,,,,,14.7,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,COG,Congo,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.73,,,,,,14.73,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.74,,,,,,14.74,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,ETH,Ethiopia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.91,,,,,,14.91,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.91,,,,,,14.91,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,RWA,Rwanda,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,14.96,,,,,,14.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.23,,,,,,15.23,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.27,,,,,,15.27,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.38,,,,,,15.38,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.47,,,,,,15.47,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,ERI,Eritrea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.56,,,,,,15.56,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.61,,,,,,15.61,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MWI,Malawi,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.76,,,,,,15.76,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,BWA,Botswana,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.82,,,,,,15.82,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MLI,Mali,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.87,,,,,,15.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,SWZ,Eswatini,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.89,,,,,,15.89,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,HTI,Haiti,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,15.92,,,,,,15.92,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,AGO,Angola,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.01,,,,,,16.01,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.02,,,,,,16.02,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,TCD,Chad,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.11,,,,,,16.11,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,NER,Niger,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.19,,,,,,16.19,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MDG,Madagascar,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.22,,,,,,16.22,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.25,,,,,,16.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,LBR,Liberia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.25,,,,,,16.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,GIN,Guinea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.26,,,,,,16.26,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,NAM,Namibia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.27,,,,,,16.27,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.3,,,,,,16.3,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.38,,,,,,16.38,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.38,,,,,,16.38,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,CMR,Cameroon,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.41,,,,,,16.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.48,,,,,,16.48,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.6,,,,,,16.6,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.62,,,,,,16.62,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,UGA,Uganda,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.62,,,,,,16.62,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,LSO,Lesotho,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.65,,,,,,16.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.77,,,,,,16.77,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.81,,,,,,16.81,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,IND,India,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.84,,,,,,16.84,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.87,,,,,,16.87,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,GAB,Gabon,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.96,,,,,,16.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,NGA,Nigeria,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,16.96,,,,,,16.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,COM,Comoros,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.03,,,,,,17.03,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MRT,Mauritania,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.04,,,,,,17.04,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.07,,,,,,17.07,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.14,,,,,,17.14,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.14,,,,,,17.14,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.14,,,,,,17.14,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.16,,,,,,17.16,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MOZ,Mozambique,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.24,,,,,,17.24,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,GHA,Ghana,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.25,,,,,,17.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,GUY,Guyana,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.29,,,,,,17.29,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,TGO,Togo,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.35,,,,,,17.35,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,BEN,Benin,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.41,,,,,,17.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.41,,,,,,17.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.41,,,,,,17.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.46,,,,,,17.46,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.63,,,,,,17.63,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,GMB,Gambia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.65,,,,,,17.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,SEN,Senegal,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.65,,,,,,17.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,SSD,South Sudan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.65,,,,,,17.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.67,,,,,,17.67,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.68,,,,,,17.68,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.76,,,,,,17.76,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.8,,,,,,17.8,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.82,,,,,,17.82,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.88,,,,,,17.88,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.95,,,,,,17.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.95,,,,,,17.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,ZAF,South Africa,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.96,,,,,,17.96,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.98,,,,,,17.98,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.98,,,,,,17.98,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,17.98,,,,,,17.98,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.02,,,,,,18.02,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,KEN,Kenya,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.1,,,,,,18.1,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.18,,,,,,18.18,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.18,,,,,,18.18,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.23,,,,,,18.23,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.27,,,,,,18.27,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.33,,,,,,18.33,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.35,,,,,,18.35,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.36,,,,,,18.36,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SRB,Serbia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.41,,,,,,18.41,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,GEO,Georgia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.45,,,,,,18.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.7,,,,,,18.7,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.7,,,,,,18.7,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,UKR,Ukraine,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.83,,,,,,18.83,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,18.95,,,,,,18.95,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BGR,Bulgaria,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.2,,,,,,19.2,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.21,,,,,,19.21,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,BLR,Belarus,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.45,,,,,,19.45,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.46,,,,,,19.46,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,HND,Honduras,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.56,,,,,,19.56,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.57,,,,,,19.57,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.65,,,,,,19.65,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ROU,Romania,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.73,,,,,,19.73,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.75,,,,,,19.75,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.76,,,,,,19.76,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.83,,,,,,19.83,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,19.99,,,,,,19.99,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.09,,,,,,20.09,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,GTM,Guatemala,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.12,,,,,,20.12,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,HUN,Hungary,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.12,,,,,,20.12,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.23,,,,,,20.23,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AFR,Africa,Country,DZA,Algeria,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.25,,,,,,20.25,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,SUR,Suriname,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.49,,,,,,20.49,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.54,,,,,,20.54,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,MNE,Montenegro,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.61,,,,,,20.61,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,LVA,Latvia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.64,,,,,,20.64,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,EUR,Europe,Country,SVK,Slovakia,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.66,,,,,,20.66,,,EN,2020-12-03T23:00:00.000Z
WHOSIS_000015,Life expectancy at age 60 (years),text,AMR,Americas,Country,BLZ,Belize,Year,2000,false,Sex,Female,FMLE,,,,,,,,,,20.73,,,,,,20.73,,,EN,2020-12-03T23:00:00.000Z
